Time,GDP_growth,Spending_to_GDP_diff,Unemployment_diff,Rent_income_diff,Inflation_diff,PPI_diff_2
1997-12-31,4.487859435,-1.1550734117858,-0.7000000000000002,-0.01611381401006251,1.2516700000000045,-1.9401700000000088
1998-03-31,4.855286241,-1.0785580806422743,-0.5,-0.024101154483963102,0.9844500000000096,-2.1018599999999736
1998-06-30,4.095967473,-1.0020427494987416,-0.5,-0.027874746836119343,1.0828999999999949,-0.8802699999999959
1998-09-30,4.0977351560000015,-0.9255274183552232,-0.3000000000000007,-0.025923024033075004,1.0829000000000093,-0.5568999999999988
1998-12-31,4.879110756,-0.8490120872116975,-0.2999999999999998,-0.016616204970582915,1.0547700000000049,-0.2694800000000015
1999-03-31,4.824066557,-0.7523890289985005,-0.5,-0.010292488184126205,1.139169999999993,0.9700899999999848
1999-06-30,4.661367513,-0.6557659707852963,-0.20000000000000015,-0.0023805760883146565,1.4485600000000003,1.4012399999999872
1999-09-30,4.720387204,-0.5591429125720921,-0.39999999999999947,-0.003179626858655249,1.6173299999999955,2.2276100000000127
1999-12-31,4.806649304,-0.4625198543588951,-0.4000000000000004,-0.01801507187104989,1.814219999999992,2.8923000000000068
2000-03-31,4.199578289,-0.4363839865172494,-0.20000000000000015,-0.029812620498617992,2.2501900000000035,3.143810000000016
2000-06-30,5.297737508,-0.4102481186756037,-0.2999999999999998,-0.0382894467287509,2.33457,2.317440000000005
2000-09-30,4.075330200000002,-0.38411225083395095,-0.3000000000000003,-0.04234183658570045,2.4752100000000037,1.1137999999999837
2000-12-31,2.9734827,-0.3579763829923053,-0.10000000000000007,-0.027261264118436882,2.433019999999999,0.10779999999999744
2001-03-31,2.309709576,0.05887351492832237,0.2999999999999998,-0.015619406979844097,2.433019999999999,-1.6707100000000423
2001-06-30,1.057242386,0.4757234128489429,0.5,0.001013203618860814,2.447090000000003,-1.616829999999993
2001-09-30,0.503588481,0.8925733107695706,1.1,-0.0038533258226476352,1.968919999999997,-2.263530000000003
2001-12-31,0.15348584699999998,1.3094232086901982,1.8000000000000005,0.020816134715810675,1.3641800000000046,-3.4492099999999937
2002-03-31,1.318279412,1.2575114848351276,1.4000000000000004,0.013841354449665609,0.9281999999999756,-2.838409999999968
2002-06-30,1.339610634,1.2055997609800502,1.2999999999999998,-0.0015976723039050622,0.9703899999999948,-2.6946800000000337
2002-09-30,2.214366048,1.1536880371249725,0.7000000000000002,0.016230267528810405,1.1954099999999954,-0.8623099999999937
2002-12-31,2.094540722,1.1017763132699017,0.2999999999999998,-0.012460565949886426,1.6454499999999967,2.209639999999993
2003-03-31,1.7709260619999998,0.963024470707026,0.20000000000000015,-0.0021996448088978933,2.151740000000018,4.149819999999991
2003-06-30,2.028401223,0.8242726281441577,0.5,-0.004879360000805244,1.6173300000000097,2.6048700000000484
2003-09-30,3.3018069339999996,0.685520785581275,0.39999999999999947,-0.026177702134801528,1.6735700000000264,1.8862900000000025
2003-12-31,4.326363416,0.5467689430183995,-0.2999999999999998,-0.022506499417348502,1.4485600000000003,0.5748800000000074
2004-03-31,4.304555592,0.3149604220330744,-0.10000000000000052,-0.02564927136849171,1.3782400000000052,-1.616810000000001
2004-06-30,4.203019254,0.08315190104774217,-0.7000000000000002,-0.025837736852682317,2.222059999999999,2.1737099999999856
2004-09-30,3.431594529,-0.14865661993757584,-0.6999999999999993,-0.012914839696924751,2.123619999999974,2.2276099999999985
2004-12-31,3.281794503,-0.38046514092290096,-0.2999999999999998,-0.029612821487630562,2.5877200000000045,2.62281999999999
2005-03-31,3.870679348,-0.26467828147252703,-0.5999999999999996,-0.007162423961075026,2.390829999999994,3.071950000000029
2005-06-30,3.56089313,-0.148891422022146,-0.5999999999999996,-0.00844731183931957,2.348629999999972,0.1796499999999952
2005-09-30,3.505499902,-0.03310456257177208,-0.4000000000000004,-0.01279411527173302,3.0658800000000066,0.9521299999999968
2005-12-31,3.126111406,0.08268229687860185,-0.5,-0.00964209282229156,3.0096300000000014,0.0898300000000063
2006-03-31,3.353894859,-0.01048267884419829,-0.5,-0.040799813109061216,2.9533800000000094,-0.5569000000000415
2006-06-30,3.1194730489999998,-0.10364765456699844,-0.4000000000000004,-0.028949624896881018,3.290900000000022,1.0778799999999933
2006-09-30,2.366502285,-0.19681263028980567,-0.5,-0.01806437047818821,2.7705599999999895,-1.2395700000000005
2006-12-31,2.5907044569999997,-0.2899776060126058,-0.5,-0.005969634040681404,1.6173200000000207,-3.1258399999999966
2007-03-31,1.482292622,-0.028349746958880925,-0.2999999999999998,0.001107904648480762,2.0345899999999943,-1.5988599999999875
2007-06-30,1.825690295,0.23327811209485105,0.0,-0.002306390655947732,2.2624299999999953,-2.173729999999992
2007-09-30,2.220813176,0.494905971148583,0.20000000000000015,-0.002087991055998773,2.0260000000000105,-0.6107899999999944
2007-12-31,1.973477524,0.7565338302023079,0.5999999999999996,-0.004848083686976645,3.382179999999977,4.149819999999991
2008-03-31,1.149236626,1.1668150897528022,0.6999999999999993,0.00028131922821894584,3.5207099999999936,4.616910000000004
2008-06-30,1.0924276179999999,1.5770963493032966,1.0,-0.021645663658329317,3.8370000000000033,5.8385099999999985
2008-09-30,0.001876587,1.9873776088537982,1.3999999999999997,-0.005643475657052478,4.65889,7.886470000000003
2008-12-31,-2.753082785,2.3976588684042923,2.3,0.007626221308176806,1.417199999999994,-3.467169999999996
2009-03-31,-3.289071552,2.658034713338324,3.6,0.025514322926182945,-0.036009999999990334,-10.293720000000008
2009-06-30,-3.924447135,2.9184105582723485,3.9,0.03743904015722621,-1.052109999999999,-15.323820000000026
2009-09-30,-3.049779946,3.1787864032063737,3.700000000000001,0.024967767866994842,-1.5018600000000075,-18.95268000000001
2009-12-31,0.182874156,3.4391622481404056,2.6000000000000005,0.004229179764836165,1.2980700000000098,-1.9401699999999948
2010-03-31,1.7102535380000001,2.5555642553414235,1.200000000000001,-0.021519656002812804,2.1115199999999987,8.569110000000009
2010-06-30,2.796066662,1.6719662625424476,-0.09999999999999963,-0.027633978498823764,1.5980600000000038,11.856650000000045
2010-09-30,3.178207547,0.7883682697434722,-0.3000000000000007,-0.0408115715297781,1.0699600000000091,11.928510000000017
2010-12-31,2.569454999,-0.09522972305551036,-0.5999999999999996,-0.03621186582385105,1.1584299999999956,4.329459999999982
2011-03-31,1.930627315,-0.351071135701126,-0.9000000000000004,-0.0395005901317671,1.9604800000000042,0.8623099999999937
2011-06-30,1.7215030630000001,-0.6069125483467488,-0.3000000000000007,-0.025725281373757958,3.1558899999999994,3.4850899999999854
2011-09-30,0.949038497,-0.8627539609923787,-0.5,-0.02098472442201138,3.4588199999999887,5.03009999999999
2011-12-31,1.6093456609999999,-1.1185953736379943,-0.8000000000000007,-0.012098442471506488,3.0419799999999952,2.0838700000000188
2012-03-31,2.651756656,-1.2938538449740236,-0.8000000000000007,-0.016896373092705974,2.6328599999999938,-1.203649999999996
2012-06-30,2.361508581,-1.4691123163100457,-0.9000000000000004,-0.018299089671137025,1.798180000000002,-7.239690000000009
2012-09-30,2.528124546,-1.6443707876460678,-1.2000000000000002,-0.005153452240745815,1.6221100000000064,-7.58108
2012-12-31,1.4685667869999999,-1.8196292589820968,-0.5999999999999996,-0.031798630756826214,1.8024000000000056,-4.796500000000009
2013-03-31,1.571947605,-1.6694834132812986,-0.6999999999999993,0.031348765478984464,1.6171899999999937,-3.7725499999999954
2013-06-30,1.261654639,-1.5193375675805072,-0.6999999999999993,0.0353134872561075,1.3504099999999966,-0.8801999999999879
2013-09-30,1.917418069,-1.3691917218797016,-0.5999999999999996,0.02347934123574891,1.5093099999999993,-0.6107999999999976
2013-12-31,2.614122745,-1.2190458761789031,-1.2000000000000002,0.04678493102443604,1.1989300000000045,-1.6167999999999978
2014-03-31,1.4257249180000002,-1.0799806659400986,-0.7999999999999998,-0.007681673153491886,1.3741600000000034,-0.2694000000000045
2014-06-30,2.6720123780000002,-0.9409154557013012,-1.4000000000000004,-0.015678800923240255,2.016019999999997,1.4549999999999843
2014-09-30,3.117728169,-0.8018502454625036,-1.2999999999999998,-0.02018826901792969,1.7594700000000074,1.059899999999999
2014-12-31,2.876854883,-0.662785035223699,-1.1000000000000003,-0.02248392478826744,1.228039999999993,-0.5570000000000022
2015-03-31,4.147746763,-0.6113805461074975,-1.2999999999999998,-0.013276837125217432,-0.06215999999999156,-5.802679999999995
2015-06-30,3.4520135560000003,-0.5599760569912888,-0.7999999999999998,-0.0028836665808492645,-0.03839999999999577,-7.024099999999991
2015-09-30,2.574766685,-0.5085715678750944,-0.9000000000000004,0.003023534567607844,0.10999999999999943,-7.275599999999997
2015-12-31,2.1642838330000003,-0.4571670787588928,-0.5999999999999996,0.010661468655346895,0.4644899999999978,-4.706630000000004
2016-03-31,1.7769352059999999,-0.2628654492110485,-0.4000000000000004,0.012812035639002906,1.0703599999999938,1.8144599999999824
2016-06-30,1.4082545069999999,-0.06856381966319702,-0.39999999999999947,0.016129991479416517,1.0499999999999972,2.2096700000000027
2016-09-30,1.5919402130000002,0.12573780988465444,0.0,0.016403577285608373,1.1236999999999997,3.7545400000000058
2016-12-31,2.0675786119999997,0.3200394394324988,-0.2999999999999998,0.01172069248151808,1.8023000000000025,5.856430000000018
2017-03-31,2.066823049,0.18395656307310304,-0.5999999999999996,0.004140995851745322,2.543300000000002,7.131920000000022
2017-06-30,2.18386103,0.04787368671370018,-0.6000000000000005,-0.004537888596676254,1.9273000000000025,5.9821599999999915
2017-09-30,2.371306008,-0.08820918964569557,-0.7999999999999998,-0.007102645639446514,1.9996999999999898,4.904319999999983
2017-12-31,2.70333498,-0.22429206600509133,-0.6000000000000005,-0.009878050126111091,2.157600000000002,3.323429999999988
2018-03-31,3.077125212,-0.2109930058232692,-0.4000000000000004,-0.01352361526574819,2.274000000000001,0.1437999999999846
2018-06-30,3.325187055,-0.19769394564145412,-0.2999999999999998,-0.01572243592390421,2.8002000000000042,2.227670000000004
2018-09-30,3.116300139,-0.1843948854596391,-0.5,-0.017179146405564727,2.7378000000000067,2.5690400000000158
2018-12-31,2.475517761,-0.17109582527781694,-0.19999999999999973,-0.015941513031915266,2.2924000000000007,-0.10773000000000366
2019-03-31,2.265801706,-0.04628219372516185,-0.20000000000000015,-0.006544164385138052,1.7266999999999941,-2.6228999999999867
2019-06-30,1.963163295,0.07853143782749328,-0.3999999999999999,0.005777106827539624,1.921099999999996,-4.491200000000006
2019-09-30,2.0764805269999997,0.2033450693801484,-0.20000000000000015,0.009498952273712,1.8700999999999937,-6.629000000000019
2019-12-31,2.338884878,0.3281587009328035,-0.2999999999999998,0.01078630486757437,2.1619000000000033,-4.634900000000002
2020-03-31,0.319260645,0.2461190256995991,0.6000000000000005,0.011519648132299998,2.260600000000011,-1.8144000000000065
2020-06-30,-9.032775466,0.16407935046640176,7.5,-0.07969366136529044,0.39339999999999975,-6.107899999999987
2020-09-30,-2.84834548,0.08203967523320442,4.3,-0.0396047267770816,1.32350000000001,-0.970099999999988
2020-12-31,-2.386693563,0.0,3.1,-0.020866899933888797,1.3448999999999955,-0.017999999999986468
2021-03-31,0.406168099,0.0,1.5999999999999996,-0.13686278164508414,2.0685999999999893,5.317499999999996
2021-06-30,-33.05662150815741,4.036533229277497,3.955309278950125,-0.1119943887929708,-2.509575407644074,28.557683852425182
2021-09-30,3.4417495086229266,1.727298222045165,1.6599880589409848,0.032681767612699336,6.735092658088834,22.24494509181696
2021-12-31,6.135082878929,-0.7249832350945342,-3.570767061346766,-0.048222802602340076,8.691899728153043,17.007706248314822
2022-03-31,0.9208801444896118,2.665046607058467,-2.2460474648236826,0.16376028421061384,-13.50987416936718,-55.85699476763759
2022-06-30,-20.64861916758095,3.3692671461583443,7.888470082854689,0.05979753627089838,33.56188594150999,61.55482052486537
2022-09-30,-19.37129020316598,-2.193077460921548,18.970973041018024,-0.13273633066593193,16.847659016391027,-15.237112090427303
2022-12-31,-11.233413999513921,6.5483800496348,18.920029716548473,0.019829413443858523,-70.9274694422718,-309.62050478717106
2023-03-31,-110.51939308451769,25.082723315789952,37.90295329706953,0.6925709944988551,-33.9552850846452,-79.43265168956934
